left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,Time,speed_left_ankle_x
-358.4027781,3739.861147,-88.3770304,-620.0176543,3829.725065,-105.9987853,-392.5268386,3816.900909,-596.4013952,-602.757212,3803.501475,-613.2597318,-412.4863654,3731.057997,-1024.075345,-546.6020051,3734.109409,-1029.655458,-432.5685508,3748.598939,-1078.507948,-530.8012415,3746.826405,-1084.403168,-380.7298145,3567.568618,-1112.80542,-519.617924,3571.703993,-1127.288301,19.971305595408893,-22.124690941668437
-359.2806283,3744.493075,-88.18323466,-620.8824599,3832.260699,-105.3701843,-392.2851734,3816.290411,-595.3075067,-602.6240009,3803.367127,-613.3649325,-412.9895553,3734.191659,-1025.198793,-546.1507153,3732.582902,-1028.822228,-432.7680032,3750.079683,-1079.180934,-530.268047,3744.833598,-1083.525947,-380.9082682,3566.73206,-1112.449175,-518.8797768,3570.183522,-1126.515554,20.00573888091822,-14.613473345832919
-360.0334547,3746.769115,-88.09988416,-621.4277533,3832.763188,-104.7140621,-391.7979595,3814.70897,-594.0786061,-601.9217927,3801.729773,-613.403428,-412.7772966,3733.717488,-1025.196166,-545.6327431,3730.902166,-1027.918634,-431.6137986,3745.711449,-1078.40637,-529.6908363,3742.474215,-1082.746143,-381.3218494,3564.355982,-1111.288446,-518.2588776,3568.606288,-1125.794827,20.040172166427546,6.164346412500076
-360.8949293,3747.835657,-88.2559011,-621.6877365,3831.9412,-104.0395899,-391.2085124,3813.086825,-593.023051,-601.1656579,3800.021416,-613.2111613,-412.2221262,3731.964362,-1024.775016,-545.3816545,3730.093635,-1027.197945,-430.1966812,3740.481746,-1077.496839,-529.6309441,3741.71096,-1082.452777,-381.7403849,3562.306376,-1110.214058,-517.6385813,3567.078761,-1124.961572,20.074605451936872,16.123073699999942
-362.2844881,3750.977065,-88.51358207,-622.4811967,3832.842273,-103.3778931,-390.9396278,3812.804614,-592.5031725,-600.7441525,3798.899641,-612.9661152,-412.0996578,3732.723948,-1025.02505,-545.2810451,3729.844324,-1026.737244,-430.0094827,3741.01303,-1078.128121,-530.0740349,3742.805017,-1082.743955,-382.0528926,3561.611515,-1109.757565,-516.5077555,3565.029486,-1123.65651,20.1090387374462,3.556686450000004
-364.2417986,3757.341327,-88.85767212,-624.6308523,3837.785272,-103.0024157,-391.2872368,3814.305441,-592.6847909,-600.7497135,3797.881548,-612.8118196,-412.4140183,3735.41649,-1025.828064,-545.2180007,3729.755994,-1026.804825,-430.7493736,3745.744925,-1079.895119,-530.654405,3744.690545,-1083.764558,-382.3241897,3561.252101,-1109.471357,-514.7649444,3562.295459,-1121.935578,20.14347202295552,-9.129552854168034
-366.1779314,3764.083347,-89.41811077,-627.6157918,3844.623362,-103.117386,-392.0678863,3816.593581,-593.2624834,-600.8822791,3795.448204,-612.3844177,-412.4408315,3736.258129,-1026.231041,-545.4333132,3730.386377,-1027.729288,-430.8014113,3747.44805,-1080.959704,-531.2470187,3746.753427,-1085.624386,-382.6257841,3559.804293,-1108.714813,-513.1792502,3559.918178,-1120.438659,20.177905308464847,-0.7787000166664287
-367.3612308,3767.765238,-89.89536042,-629.8559895,3848.495773,-103.3008732,-392.7752736,3818.294195,-593.6276338,-600.8049116,3790.901563,-611.2826339,-411.8522962,3734.276365,-1026.022721,-545.8426452,3731.504065,-1028.921216,-429.590397,3743.892035,-1080.664341,-531.741085,3748.47623,-1087.568329,-383.1030187,3557.850572,-1107.802184,-512.5906054,3559.020504,-1119.624163,20.212338593974174,17.092046004166036
-367.8243229,3769.029637,-89.71786429,-630.6624133,3847.973111,-102.7952281,-392.8826683,3817.730819,-593.3001573,-600.5152941,3785.75654,-609.85693,-411.0302371,3731.62007,-1025.66388,-545.5807842,3730.704264,-1028.793987,-427.9951449,3739.089227,-1079.793438,-531.592754,3748.070106,-1088.011604,-383.9408206,3557.309178,-1107.625632,-512.7778352,3559.051659,-1119.044465,20.2467718794835,23.873966362499253
-368.6848141,3772.728432,-89.21696166,-631.0912746,3846.996365,-101.6357079,-392.1107659,3812.699954,-592.240872,-600.2445302,3782.08899,-608.8822881,-410.3182606,3728.644932,-1024.977369,-544.129009,3726.151264,-1026.508102,-426.7430507,3735.208257,-1078.673042,-530.4706865,3744.013668,-1086.150189,-384.8579085,3558.321377,-1108.15328,-512.6740944,3558.210637,-1117.875949,20.281205164992826,20.676984187501013
-371.064931,3782.316585,-89.67173776,-632.3900057,3849.365232,-100.8576978,-390.4326239,3801.352622,-590.5271639,-600.2196017,3780.01517,-608.3882141,-409.6566534,3723.629461,-1023.425945,-542.4840855,3719.835346,-1023.18265,-425.8339369,3730.591596,-1076.995523,-529.1470156,3737.92105,-1083.044031,-385.1463974,3558.849198,-1108.41916,-511.7919589,3555.845572,-1116.094438,20.315638450502153,19.21417576666606
-374.4671616,3794.032373,-91.4317778,-634.348429,3853.380058,-101.1151885,-387.1850481,3781.325841,-587.1361819,-600.725743,3778.150647,-607.5813633,-408.9294503,3717.439042,-1021.475968,-542.215229,3715.814025,-1020.681538,-425.3055532,3725.891728,-1075.285221,-528.8405856,3733.615129,-1080.542425,-384.9053461,3558.424013,-1108.467061,-510.8329765,3553.373554,-1114.58614,20.350071736011476,21.119190029168355
-376.8538672,3798.583941,-93.0791941,-635.8248678,3853.708335,-101.8354076,-380.083946,3748.113362,-579.5696894,-602.1943034,3776.350942,-606.3783687,-407.8838602,3712.932771,-1019.469756,-543.6444725,3716.000349,-1020.034111,-425.0994216,3724.540178,-1073.904598,-529.7324941,3733.151784,-1079.634078,-385.3478187,3559.622176,-1109.621574,-510.5392367,3552.259388,-1114.016017,20.384505021520802,30.36567915416521
-376.8517782,3790.457137,-93.37897798,-636.2281982,3847.311225,-102.2762461,-366.5466083,3699.446678,-566.3020582,-604.7017759,3776.100477,-606.0175601,-405.4553934,3708.008717,-1014.663163,-545.7686814,3719.312744,-1021.477762,-424.3514743,3724.962196,-1070.25325,-530.8691851,3735.309293,-1080.211734,-386.1661029,3562.521649,-1111.180995,-510.4801324,3551.903791,-1113.987214,20.41893830703013,70.52672331666601
-374.8213944,3773.408585,-92.77608949,-635.366473,3835.606583,-102.4633046,-347.0065308,3642.363746,-549.5271639,-607.1482592,3777.253878,-606.9728874,-399.8993368,3694.942079,-1002.520381,-547.635832,3723.65726,-1024.575905,-422.2494088,3719.813248,-1060.581929,-531.523564,3737.946362,-1081.693699,-382.8792297,3559.652281,-1108.813469,-509.6778369,3550.540961,-1113.528157,20.453371592539455,161.35714375832958
-370.6562185,3753.60985,-91.82712615,-632.0852455,3821.152952,-102.4475585,-325.6136244,3589.877029,-533.64272,-607.8189341,3777.104076,-607.5924088,-390.0069828,3670.090107,-983.5083087,-549.1728577,3727.59794,-1027.806335,-418.7443152,3706.326679,-1046.498773,-532.1508392,3740.712283,-1083.38454,-369.1415174,3541.842043,-1099.901063,-508.2958612,3548.287389,-1112.415378,20.48780487804878,287.2904474166615
-362.2218989,3730.372544,-89.63813508,-624.6960328,3804.386103,-101.8075877,-306.0786588,3548.059778,-520.8345731,-606.7239065,3775.617904,-607.1743253,-375.3325486,3638.764453,-966.4705891,-550.8571934,3731.362155,-1029.849809,-411.9043913,3688.986528,-1036.396736,-533.7697398,3744.996691,-1084.905635,-342.3067237,3508.564165,-1089.422845,-507.8832754,3548.11751,-1111.944534,20.522238163558104,426.1700265583694
-348.1598047,3698.70447,-85.49693915,-613.2125903,3784.114567,-100.8699772,-287.5657964,3510.335758,-509.7235894,-606.0443931,3777.894392,-608.9674397,-354.2348791,3604.911489,-961.4710832,-552.6437325,3735.941852,-1031.600281,-395.4229015,3666.58193,-1037.848479,-536.1511361,3750.808901,-1086.559012,-304.3221881,3465.270616,-1084.919684,-509.4445501,3552.06105,-1113.884475,20.55667144906743,612.7114850624881
-330.8572007,3658.722707,-80.95405581,-599.679898,3759.43471,-101.4652055,-266.3692421,3466.870875,-498.6118307,-606.5072681,3785.968242,-616.4388931,-322.9362073,3560.701961,-969.1194601,-553.2210794,3739.980695,-1034.90742,-362.8177528,3625.933946,-1050.423049,-536.9163654,3754.478441,-1088.651358,-257.1932087,3410.451629,-1084.661015,-511.6750645,3556.659644,-1118.18243,20.591104734576756,908.9655935249833
-314.5388962,3617.677143,-78.524241,-586.0924868,3731.32827,-105.185677,-241.7459651,3418.674711,-488.9530594,-605.4188557,3792.618792,-627.3970842,-279.7642208,3496.155406,-979.4790051,-551.402231,3740.439131,-1039.454993,-315.2992052,3558.354123,-1066.631777,-533.9707589,3752.801549,-1090.81454,-202.7947212,3338.044437,-1077.611844,-512.0681616,3555.557523,-1122.444796,20.625538020086083,1253.7864412708095
-301.6120357,3584.014686,-79.00735005,-573.627226,3704.192236,-111.2951302,-218.1919801,3379.927403,-484.8200796,-600.7626224,3790.123212,-635.6792865,-230.4850189,3418.926857,-982.1146854,-548.6847443,3739.039549,-1043.315093,-262.4640494,3477.127582,-1077.677998,-529.2689482,3750.276166,-1093.18191,-148.0304464,3256.911069,-1057.85166,-510.0321126,3548.106213,-1124.635509,20.65997130559541,1431.1501551791387
-291.8834856,3561.328846,-81.69102643,-563.1818227,3683.459553,-117.618583,-199.9598024,3362.209102,-488.5047465,-594.1163264,3779.107446,-638.1723865,-185.0093799,3353.088442,-976.094338,-548.5396577,3743.553182,-1046.332273,-213.8728947,3408.461935,-1079.673542,-527.7360062,3756.782637,-1097.375961,-101.976807,3190.941761,-1031.747533,-507.7951186,3541.315115,-1125.267966,20.694404591104732,1320.6883492917777
-283.0191935,3544.61396,-86.435721,-553.5965521,3667.361218,-123.2728216,-184.6922916,3358.24775,-497.378657,-586.5495324,3761.850017,-637.0860504,-148.142852,3314.517772,-970.6365107,-551.9351273,3757.690522,-1049.799045,-173.2126608,3367.414667,-1078.293239,-530.8742932,3774.202536,-1103.669903,-65.62680063,3151.622714,-1009.431717,-507.5350578,3540.741762,-1125.817446,20.728837876614058,1070.665414429146
-270.5542807,3521.001238,-93.48811865,-539.6844737,3643.147056,-128.8590406,-166.3423691,3350.258356,-507.0915158,-575.8881278,3736.145522,-636.2091773,-118.6198234,3297.316636,-976.713223,-555.3841386,3773.261531,-1052.577038,-142.0473109,3350.029239,-1085.42706,-533.9645965,3790.180088,-1107.81848,-33.93404111,3128.466507,-999.5294418,-508.8066063,3543.949132,-1126.660668,20.763271162123385,857.3979555916504
-250.3104855,3478.968296,-101.4499879,-515.9782673,3597.708681,-133.8102031,-144.0998038,3332.822844,-517.4208655,-561.8958659,3704.839555,-637.7516816,-96.36889345,3286.107022,-996.4510226,-555.1660063,3778.733518,-1051.725209,-123.2779873,3343.437093,-1106.063131,-532.3953692,3792.559858,-1105.797779,-9.313664368,3111.911639,-1011.656053,-509.6685322,3545.755885,-1127.97903,20.79770444763271,646.2040906312377
-222.6183119,3418.995351,-107.4453084,-483.0102669,3531.683414,-135.7232325,-123.4493172,3314.494881,-531.2474354,-549.9313616,3681.684942,-642.1606344,-83.29523208,3270.436851,-1020.088406,-552.3530295,3774.848548,-1048.461889,-116.031164,3334.285792,-1130.045608,-528.9572944,3788.943019,-1102.489946,-1.01768553,3103.663379,-1048.245433,-509.2570162,3545.243027,-1130.47784,20.832137733142037,379.68091562040934
-191.7189596,3351.27037,-109.5318048,-446.0282284,3457.318423,-133.223477,-107.4342008,3297.948617,-546.8216657,-543.9385614,3674.779448,-647.5744179,-77.17387983,3247.077765,-1035.008714,-551.7561344,3775.281458,-1048.474839,-112.2164315,3313.072402,-1141.637422,-531.0345227,3801.496176,-1107.745091,-8.786771277,3100.943692,-1092.181567,-508.436793,3544.687235,-1133.715354,20.866571018651364,177.77427159374665
-159.9606081,3282.708627,-107.5959176,-407.3972692,3383.401332,-127.4835501,-92.17130703,3274.667635,-555.9060777,-537.145683,3667.774595,-648.2225064,-72.24873322,3220.166122,-1037.627455,-556.0865193,3789.107542,-1053.137595,-104.5196768,3280.966781,-1136.277606,-541.3322618,3838.026253,-1120.523323,-19.25723241,3093.598971,-1118.353488,-508.6593087,3545.948294,-1136.508239,20.901004304160686,143.03446613209533
-126.1185889,3212.285353,-102.1345654,-365.5747501,3309.912088,-119.8794612,-73.47158567,3241.390125,-553.3535795,-515.6840842,3630.259466,-637.2962585,-66.56824076,3200.878777,-1035.198652,-562.4291017,3807.56964,-1055.135312,-95.12444287,3251.625024,-1124.865159,-555.3308422,3879.580325,-1126.327178,-22.31360711,3080.741177,-1120.88841,-510.3355686,3550.314066,-1140.035401,20.935437589670013,164.9709685258305
-90.55487394,3139.601141,-93.58729553,-322.0682623,3236.77577,-110.0757308,-53.45949642,3207.770573,-544.779068,-473.8378756,3549.177087,-614.9277981,-63.42892603,3199.591548,-1037.477579,-563.4746761,3810.705836,-1045.113911,-91.52042823,3240.600092,-1122.264626,-565.7796157,3901.158258,-1113.394234,-20.99824772,3072.591759,-1116.932651,-511.0278029,3556.380989,-1145.209638,20.96987087517934,91.17093195041478
-57.52345357,3070.308903,-82.71482741,-283.0075354,3168.295105,-97.59578745,-37.39158123,3184.010404,-539.745018,-421.4768808,3441.018345,-589.7359589,-65.15676073,3215.73345,-1047.64983,-550.5735714,3781.370189,-1016.734697,-95.60476168,3251.039214,-1132.781503,-564.1610067,3889.559387,-1079.520685,-21.29487552,3072.996727,-1121.275773,-505.1084729,3554.475181,-1144.631804,21.004304160688665,-50.179199412499116
-30.4795418,3010.546452,-70.68690209,-252.3953042,3107.777348,-83.81379234,-27.26615426,3171.136462,-540.5583453,-373.4336223,3332.045126,-568.9795923,-69.35599757,3236.95163,-1059.577869,-518.9853305,3714.450743,-967.3629643,-101.3261429,3270.373423,-1146.512815,-542.5943172,3841.716523,-1024.942814,-21.39208582,3072.510691,-1128.528436,-487.4809634,3530.335358,-1127.03168,21.03873744619799,-121.95283656166427
-8.637644998,2960.871555,-58.83753199,-228.7893778,3054.669482,-71.07982415,-21.69347971,3166.147278,-543.1911653,-335.0577816,3236.355732,-551.2696889,-72.13810842,3250.156066,-1064.157596,-474.8833294,3625.973338,-909.586547,-102.5073634,3283.143016,-1150.695672,-503.3492662,3770.322807,-962.6139043,-17.41392907,3062.858475,-1126.149559,-458.619978,3481.333279,-1098.784551,21.073170731707314,-80.79713593542331
10.82045476,2916.403181,-48.30376166,-208.765061,3006.444103,-60.40612243,-19.07876669,3167.562995,-545.7468466,-300.6866777,3153.56438,-531.6233238,-72.70871563,3254.251856,-1060.881754,-433.1265499,3551.816189,-882.7641204,-99.84362604,3287.528265,-1145.455535,-460.7496948,3708.084641,-937.0434548,-12.86971866,3051.153333,-1117.309832,-422.7846779,3421.712884,-1090.08941,21.10760401721664,-16.571384390416515
29.76609621,2870.677555,-39.32933478,-189.6916519,2959.476528,-51.05335423,-17.90316689,3172.439446,-549.7438903,-262.9557705,3077.10773,-509.1368675,-73.40692762,3258.803461,-1060.665949,-400.1570519,3513.782925,-925.2180529,-99.44528482,3294.126834,-1144.599785,-422.9869262,3672.744854,-994.196125,-13.68069122,3051.570502,-1118.648344,-378.8062011,3359.794092,-1120.690161,21.142037302725967,-20.277239876249737
48.31868686,2821.402939,-31.04147778,-170.2253106,2911.163647,-42.18188196,-16.25071103,3174.304208,-554.870962,-220.5263955,3001.158077,-486.9122767,-75.52341617,3267.057929,-1070.940047,-362.5994093,3479.521088,-1018.713914,-104.643823,3304.299208,-1154.877745,-378.4109218,3625.249923,-1111.061297,-16.46395198,3061.279522,-1132.374452,-317.9892212,3274.801268,-1163.647522,21.176470588235293,-61.46635497291548
65.36508209,2773.024981,-22.51817943,-150.9875403,2862.925167,-33.68300569,-13.50266149,3168.065651,-558.0162425,-178.3326537,2925.096683,-468.0338729,-76.47077362,3267.041716,-1081.143009,-303.5886802,3383.182567,-1087.233697,-110.0518624,3299.19687,-1159.849406,-312.0767505,3497.864472,-1192.250366,-11.43271677,3056.798344,-1135.619165,-239.8592353,3136.119458,-1167.74052,21.21090387374462,-27.51283927708276
80.41344346,2730.86763,-14.34201766,-133.185684,2817.739698,-25.73108914,-11.21994946,3156.994597,-559.1047075,-143.3975647,2855.999653,-455.7534816,-73.6826717,3251.602317,-1078.104535,-228.3842874,3203.487428,-1077.383306,-108.0688369,3268.031948,-1143.463097,-231.5642095,3278.875802,-1174.983733,0.03068179639,3030.790325,-1117.121798,-166.6726336,2951.90743,-1120.28884,21.245337159253946,80.97112659333186
95.02664212,2695.057959,-9.110036303,-115.4438419,2775.920909,-19.64421749,-11.13475257,3154.06735,-565.3923087,-120.1313125,2805.822749,-456.2874422,-71.47844254,3245.11668,-1079.590486,-162.1988793,2998.757748,-1019.634534,-102.6532044,3245.228667,-1133.493385,-164.2809175,3043.003604,-1108.284349,-0.2567355718,3023.292707,-1115.381067,-126.6611886,2777.799107,-1061.83771,21.27977044476327,64.01448852167196
111.3868586,2662.872282,-9.641716631,-94.45343108,2736.341432,-18.794948,-12.30678632,3170.422311,-584.9985612,-106.6728493,2780.571029,-474.8094504,-79.40933644,3291.70729,-1131.606253,-123.9468314,2845.80326,-983.4926072,-108.7309953,3291.883771,-1192.261401,-129.3400414,2876.356004,-1082.785332,-25.62679051,3084.945743,-1186.054858,-119.6226069,2661.641472,-1029.476278,21.314203730272595,-230.32637701249564
130.4410295,2631.154061,-15.41714467,-69.06155656,2697.935084,-25.21724086,-10.33403441,3197.928428,-614.1763628,-94.99037806,2769.244275,-504.9905661,-100.9410201,3404.606635,-1251.928587,-111.0691166,2764.840959,-993.0806353,-132.8327915,3422.916392,-1337.160259,-120.3962129,2792.993376,-1113.02064,-62.85758591,3205.079875,-1323.678918,-115.5437567,2597.615386,-1016.380798,21.34863701578192,-625.3159796258213
151.7641115,2594.302531,-21.52748254,-41.71490869,2657.583824,-35.03941342,-0.6999343961,3209.855327,-635.84565,-76.51094616,2748.30419,-527.5976728,-126.0394118,3527.730339,-1378.110593,-106.0170434,2721.880205,-1016.992301,-160.8826867,3562.407035,-1480.333307,-116.5685477,2749.99871,-1146.247118,-84.53454946,3302.714355,-1440.511451,-91.42491442,2551.329359,-1002.841887,21.383070301291248,-728.8991256208192
172.8533045,2548.664511,-23.31752344,-16.39707175,2611.869818,-41.11955125,16.19479376,3184.257262,-634.280347,-48.43254158,2701.816026,-525.7013439,-136.5867131,3560.916789,-1396.802711,-90.48695574,2681.879309,-1022.647676,-170.7296523,3594.655167,-1486.709027,-102.3537023,2715.357313,-1153.777391,-78.76703265,3297.990953,-1437.582558,-50.59651658,2507.043111,-991.7213259,21.417503586800574,-306.31120858749415
189.8085464,2499.233385,-21.21433162,4.439503615,2561.889619,-40.66115736,35.6099118,3121.716928,-608.6835494,-14.26069784,2634.863795,-500.3987694,-120.672971,3459.84756,-1266.686897,-59.28188155,2634.397412,-1002.491796,-154.1533261,3488.666559,-1331.066836,-74.64418586,2679.392149,-1136.878738,-54.67876872,3190.165238,-1306.416995,-4.565248221,2467.822594,-988.1164712,21.451936872309897,462.16159348753865
202.8416264,2451.372311,-18.23142035,22.64083442,2510.570297,-36.52454348,55.74751359,3038.885433,-572.3030008,19.94874403,2565.860748,-469.340066,-84.11586834,3316.442007,-1107.058974,-25.79299576,2580.617161,-953.8706898,-123.09144,3361.774456,-1171.940848,-39.72655406,2624.674894,-1069.652196,-25.29610981,3069.971534,-1164.732484,36.92319614,2432.000941,-976.7123067,21.486370157819223,1061.679189750813
218.7789092,2398.661294,-14.17583502,43.1016687,2456.688704,-31.26601374,81.42706694,2952.152114,-542.6560117,47.8770054,2510.947644,-452.2641998,-44.67993614,3268.915627,-1079.284146,-9.646901165,2526.040129,-879.7452082,-93.04671895,3349.738546,-1177.099327,-11.80538479,2543.456956,-936.2573426,1.792960635,3037.387611,-1151.062027,54.67553073,2397.889399,-951.283827,21.52080344332855,1145.2851976416448
242.9773899,2331.951278,-6.270089904,67.54960804,2398.622467,-24.32628335,116.6080575,2869.943838,-531.6975516,64.05887884,2477.258259,-457.7696884,-12.01188368,3311.107234,-1162.971044,-17.60748811,2490.377009,-821.6434579,-64.14277254,3412.366326,-1280.794709,-7.872171209,2479.020901,-820.5903883,22.43387992,3091.197369,-1258.749325,31.90243121,2378.412698,-942.2262142,21.555236728837876,948.7346901924818
271.2416174,2257.331284,5.368641794,91.74637589,2342.212664,-15.43375893,155.3826109,2793.723022,-538.3278234,67.8029124,2462.840217,-477.8081814,19.1084888,3293.388174,-1169.434343,-38.90378484,2498.585336,-841.8243944,-27.01593126,3380.082514,-1255.112295,-30.98994946,2490.878355,-847.0611637,34.94965571,3132.019598,-1334.820447,-14.0230888,2386.669875,-980.965173,21.589670014347202,903.7874841066495
294.7334599,2192.009732,17.01406441,111.0875856,2296.888544,-6.53748583,187.7305808,2719.61653,-547.6400804,66.47388014,2456.852425,-493.5020588,51.92862721,3142.929568,-1011.870175,-56.11040732,2547.136884,-942.9490056,14.309928,3205.010897,-1038.839693,-60.31793221,2571.698061,-1011.548611,37.46734415,3090.242592,-1280.972572,-41.40058749,2414.22407,-1053.549852,21.624103299856525,953.1515196571635
310.9340345,2143.97357,26.12217324,126.3771107,2262.786148,1.065048883,215.549897,2640.023785,-542.078312,69.49625381,2445.345337,-492.5178051,77.46316626,2961.10154,-827.9985618,-58.87372661,2598.32947,-1050.73686,41.63692689,3024.085294,-831.1752615,-70.5980485,2649.61294,-1173.941262,26.21866531,2999.757027,-1181.234117,-34.52727351,2440.564612,-1120.373552,21.65853658536585,741.5655715770689
325.4335779,2105.575779,33.69379349,142.2000318,2228.091669,8.661820755,253.3900217,2549.236843,-515.9126163,76.94350811,2424.44856,-482.054612,92.00619327,2860.092302,-786.5955236,-51.13532182,2623.072688,-1105.438248,51.80093237,2945.604273,-822.5795766,-60.57313015,2679.726108,-1238.970748,10.06952171,2917.771394,-1171.121012,-18.86587069,2457.454005,-1166.685735,21.692969870875178,422.35374274874204
343.8559187,2064.933818,41.74919445,161.7325345,2184.995685,17.2438816,307.7183544,2448.924375,-476.205798,80.00734815,2407.187277,-479.9970245,112.8898331,2818.649875,-890.5977677,-45.5774873,2632.93609,-1125.976426,70.25525492,2914.412741,-980.5661278,-49.96766665,2686.990471,-1249.722148,22.26817898,2831.759081,-1248.219574,-21.22318633,2473.198419,-1206.542688,21.727403156384504,606.4957067295719
365.8736354,2015.86066,50.71104364,184.2509113,2145.567907,24.32206772,364.336929,2346.705212,-432.0768125,75.00384696,2412.904187,-495.1192016,158.6293175,2753.443332,-1023.498402,-49.27359027,2656.305688,-1161.10791,119.5804572,2832.960563,-1146.755516,-51.14653227,2711.390812,-1286.749153,89.17817537,2700.716292,-1298.559565,-39.60037749,2498.951278,-1253.139363,21.76183644189383,1328.350859449975
387.9887405,1959.925821,59.21434208,206.4130589,2129.965796,26.32225696,403.7024198,2253.857104,-391.7899032,68.59613052,2447.559346,-522.3529215,219.8519049,2645.299783,-1101.723647,-56.75931654,2692.874501,-1217.424998,186.8601572,2701.136499,-1230.84627,-56.38756405,2746.999797,-1355.1201,185.4950852,2545.877043,-1270.262444,-57.52632628,2532.541586,-1303.441615,21.796269727403157,1778.0059757416323
409.1715309,1906.066697,64.85514709,225.8819236,2134.503804,23.895151,421.8529414,2186.71662,-368.8378005,65.90170018,2493.752226,-553.4992786,270.0622893,2535.044945,-1120.943129,-57.29754538,2704.819889,-1254.455972,242.1455922,2576.932531,-1244.328522,-51.9018081,2747.808842,-1391.330643,254.3714807,2431.542995,-1219.802853,-66.02143425,2549.768111,-1333.439227,21.83070301291248,1458.193246950122
431.1322367,1865.757059,65.15730163,244.410596,2126.238394,21.52904811,429.901478,2158.4816,-375.4329559,63.31303112,2521.897193,-581.657992,301.1611207,2446.789179,-1100.716284,-46.39268077,2662.08512,-1236.121613,277.8246062,2476.649373,-1212.503851,-35.5109271,2686.946568,-1348.435965,277.7970188,2375.041458,-1197.142163,-64.12403409,2526.157251,-1315.135837,21.865136298421806,903.1618952416509
454.7841394,1842.74056,59.05971351,266.4920217,2080.845009,20.87140958,439.6301929,2160.399331,-403.9784644,58.95854124,2513.565957,-597.8729362,326.6035086,2374.604902,-1059.294582,-30.73837605,2596.169726,-1193.684152,306.1547352,2385.623661,-1153.014656,-19.87638416,2609.462731,-1279.777123,290.4732576,2339.790987,-1194.534665,-53.72810897,2482.949824,-1282.046174,21.899569583931132,738.8893485958184
479.9808438,1827.860012,48.3550128,294.5303582,2013.070342,18.11271259,456.811112,2160.806995,-427.4305765,63.16188315,2472.696628,-597.2801513,350.7882165,2323.548862,-1041.487922,-20.27761735,2580.925544,-1223.962614,327.7319211,2323.827406,-1126.453214,-17.51807247,2602.579286,-1318.479845,315.0988439,2307.374378,-1220.14559,-38.8213763,2480.768469,-1340.727017,21.93400286944046,702.364225262486
508.0799796,1806.486215,37.72604913,327.0855525,1955.906377,10.35356873,483.720123,2132.53753,-424.899233,91.28041905,2412.949898,-585.9774291,359.7364726,2305.621336,-1080.928412,-9.621998134,2631.106686,-1353.047861,331.1306417,2317.648592,-1175.198866,-16.64687559,2676.653068,-1485.072387,328.3064819,2289.3426,-1290.029464,-16.29160261,2529.239166,-1502.542362,21.968436154949785,259.8722709041628
541.2811275,1771.250829,32.34806193,362.3851284,1920.763356,1.464584757,519.3302771,2075.897957,-398.5474792,146.8259248,2340.021263,-567.7280391,349.7958805,2292.48118,-1097.660089,27.43743839,2647.932667,-1405.357142,322.9813535,2319.444275,-1183.901149,20.55526742,2704.304006,-1539.015319,313.4034064,2265.915573,-1303.820423,30.82539347,2537.334435,-1537.993556,22.002869440459108,-288.6913622375244
579.5514193,1727.372983,34.52985747,401.0183046,1893.096457,-1.440971041,557.3199565,2010.47356,-362.3268529,215.9873397,2254.749807,-532.8852574,345.2940472,2229.5425,-940.7966568,109.3307406,2522.490398,-1153.628545,331.5596206,2244.106627,-965.2495654,116.0259265,2553.670331,-1209.658361,301.8004156,2189.257127,-1090.860812,110.5865518,2416.221311,-1201.791176,22.037302725968434,-130.74074208749713
621.1747432,1686.20484,42.71035068,443.694156,1858.528113,4.391987487,591.2750825,1951.243449,-323.1847472,281.0319959,2170.664335,-479.2310974,373.2766789,2118.214981,-607.4981644,214.3439939,2283.307033,-653.7631419,373.6045799,2100.833829,-551.4704603,235.8898976,2271.020566,-607.7116765,326.178553,2074.873465,-680.9680647,196.8397273,2207.974977,-623.7111882,22.07173601147776,812.6622622874833
665.6812045,1654.319335,53.21335281,488.3104652,1816.80307,15.57958302,623.4339657,1898.587383,-279.5522411,335.8987359,2111.389208,-430.2095815,430.7210627,2034.499286,-323.158708,295.2949085,2080.007917,-273.5943832,435.2678847,2007.821749,-241.1668951,316.7318113,2044.811455,-191.7720865,368.5838311,2018.804709,-382.8529991,252.8819754,2046.510577,-250.1903723,22.106169296987087,1668.2806461916355
711.7057127,1629.032758,62.20829498,530.7766738,1773.664231,26.79730791,660.4016635,1849.872841,-236.087888,385.8904838,2079.403697,-407.6940775,486.5004197,2037.784212,-317.1458865,326.8740168,2024.143355,-302.2439405,488.2466379,2044.08956,-278.0881404,331.2385705,1997.786381,-264.5718617,389.4275735,2074.204612,-459.3989591,274.9064673,2012.436549,-348.8699986,22.140602582496413,1619.9254928749692
