freq=240.00Hz 
type, time, id, pos_x, pos_y, pos_z, rot_w, rot_x, rot_y, rot_z, cond
M, 560116667, 0, 395.634369, 792.091309, 741.955444, 1, 0, 0, 0, 3.10
M, 560120833, 0, 395.699554, 792.069397, 741.801453, 1, 0, 0, 0, 3.10
M, 560125000, 0, 395.754395, 792.065552, 741.640076, 1, 0, 0, 0, 3.10
M, 560129167, 0, 395.816406, 792.059753, 741.497681, 1, 0, 0, 0, 3.10
M, 560133333, 0, 395.890839, 792.070251, 741.355957, 1, 0, 0, 0, 3.10
M, 560137500, 0, 395.957367, 792.062256, 741.224976, 1, 0, 0, 0, 3.10
M, 560141667, 0, 396.021667, 792.055420, 741.122559, 1, 0, 0, 0, 3.10
M, 560145833, 0, 396.091919, 792.044922, 741.039734, 1, 0, 0, 0, 3.10
M, 560150000, 0, 396.162476, 792.056274, 740.969788, 1, 0, 0, 0, 3.10
M, 560154167, 0, 396.246490, 792.056274, 740.916626, 1, 0, 0, 0, 3.10
M, 560158333, 0, 396.302185, 792.034607, 740.893982, 1, 0, 0, 0, 3.10
M, 560162500, 0, 396.390564, 792.012756, 740.881226, 1, 0, 0, 0, 3.10
M, 560166667, 0, 396.457916, 792.009399, 740.911499, 1, 0, 0, 0, 3.10
M, 560170833, 0, 396.529755, 792.012756, 740.921814, 1, 0, 0, 0, 3.10
M, 560175000, 0, 396.604340, 791.997009, 740.973389, 1, 0, 0, 0, 3.10
M, 560179167, 0, 396.670288, 791.992737, 741.033203, 1, 0, 0, 0, 3.10
M, 560183333, 0, 396.735840, 791.976074, 741.104675, 1, 0, 0, 0, 3.10
M, 560187500, 0, 396.813873, 791.956604, 741.196655, 1, 0, 0, 0, 3.10
M, 560191667, 0, 396.862091, 791.962830, 741.306396, 1, 0, 0, 0, 3.10
M, 560195833, 0, 396.961853, 791.933716, 741.410278, 1, 0, 0, 0, 3.10
M, 560200000, 0, 397.025391, 791.925354, 741.563782, 1, 0, 0, 0, 3.10
M, 560204167, 0, 397.106598, 791.903442, 741.697266, 1, 0, 0, 0, 3.10
M, 560208333, 0, 397.180176, 791.900574, 741.846191, 1, 0, 0, 0, 3.10
M, 560212500, 0, 397.233521, 791.901917, 742.001160, 1, 0, 0, 0, 3.10
M, 560216667, 0, 397.306671, 791.885681, 742.154297, 1, 0, 0, 0, 3.10
M, 560220833, 0, 397.360931, 791.880920, 742.317566, 1, 0, 0, 0, 3.10
M, 560225000, 0, 397.432281, 791.868652, 742.479797, 1, 0, 0, 0, 3.10
M, 560229167, 0, 397.486237, 791.865295, 742.649353, 1, 0, 0, 0, 3.10
M, 560233333, 0, 397.548065, 791.873535, 742.793030, 1, 0, 0, 0, 3.10
M, 560237500, 0, 397.612305, 791.863892, 742.971252, 1, 0, 0, 0, 3.10
M, 560241667, 0, 397.668732, 791.877563, 743.104980, 1, 0, 0, 0, 3.10
M, 560245833, 0, 397.720428, 791.872925, 743.251099, 1, 0, 0, 0, 3.10
M, 560250000, 0, 397.771881, 791.872803, 743.366821, 1, 0, 0, 0, 3.10
M, 560254167, 0, 397.833984, 791.888672, 743.469604, 1, 0, 0, 0, 3.10
M, 560258333, 0, 397.863770, 791.877441, 743.600708, 1, 0, 0, 0, 3.05
M, 560262500, 0, 397.908417, 791.886047, 743.681458, 1, 0, 0, 0, 3.05
M, 560266667, 0, 397.940308, 791.891907, 743.750061, 1, 0, 0, 0, 3.05
M, 560270833, 0, 397.960602, 791.913696, 743.809448, 1, 0, 0, 0, 3.05
M, 560275000, 0, 397.994110, 791.937073, 743.828613, 1, 0, 0, 0, 3.05
M, 560279167, 0, 398.019043, 791.940552, 743.847046, 1, 0, 0, 0, 3.05
M, 560283333, 0, 398.032166, 791.972595, 743.831848, 1, 0, 0, 0, 3.05
M, 560287500, 0, 398.052948, 792.011230, 743.778625, 1, 0, 0, 0, 3.05
M, 560291667, 0, 398.064545, 792.049500, 743.750000, 1, 0, 0, 0, 3.05
M, 560295833, 0, 398.090698, 792.090149, 743.696594, 1, 0, 0, 0, 3.05
M, 560300000, 0, 398.118591, 792.141174, 743.643188, 1, 0, 0, 0, 3.05
M, 560304167, 0, 398.145844, 792.201233, 743.584106, 1, 0, 0, 0, 3.05
M, 560308333, 0, 398.173920, 792.250244, 743.542053, 1, 0, 0, 0, 3.05
M, 560312500, 0, 398.214752, 792.325195, 743.478149, 1, 0, 0, 0, 3.05
M, 560316667, 0, 398.265503, 792.385559, 743.430298, 1, 0, 0, 0, 3.05
M, 560320833, 0, 398.323090, 792.462891, 743.375183, 1, 0, 0, 0, 3.05
M, 560325000, 0, 398.366486, 792.567200, 743.324463, 1, 0, 0, 0, 3.05
M, 560329167, 0, 398.415497, 792.648132, 743.274292, 1, 0, 0, 0, 3.05
M, 560333333, 0, 398.469421, 792.741150, 743.211731, 1, 0, 0, 0, 3.05
M, 560337500, 0, 398.494568, 792.860718, 743.102722, 1, 0, 0, 0, 3.05
M, 560341667, 0, 398.519623, 792.970825, 742.990845, 1, 0, 0, 0, 3.05
M, 560345833, 0, 398.546509, 793.118896, 742.862183, 1, 0, 0, 0, 3.05
M, 560350000, 0, 398.574707, 793.263977, 742.687866, 1, 0, 0, 0, 3.05
M, 560354167, 0, 398.617218, 793.424194, 742.495483, 1, 0, 0, 0, 3.05
M, 560358333, 0, 398.605682, 793.590271, 742.259766, 1, 0, 0, 0, 3.05
M, 560362500, 0, 398.597046, 793.805176, 741.987061, 1, 0, 0, 0, 3.05
M, 560366667, 0, 398.588196, 794.015137, 741.692444, 1, 0, 0, 0, 3.05
M, 560370833, 0, 398.569031, 794.251282, 741.348999, 1, 0, 0, 0, 3.05
M, 560375000, 0, 398.570557, 794.491699, 740.975708, 1, 0, 0, 0, 3.05
M, 560379167, 0, 398.577515, 794.780212, 740.570251, 1, 0, 0, 0, 3.05
M, 560383333, 0, 398.573303, 795.014343, 740.169495, 1, 0, 0, 0, 3.05
M, 560387500, 0, 398.616974, 795.312805, 739.718933, 1, 0, 0, 0, 3.05
M, 560391667, 0, 398.711700, 795.603088, 739.279785, 1, 0, 0, 0, 3.05
M, 560395833, 0, 398.817047, 795.944763, 738.780334, 1, 0, 0, 0, 3.05
M, 560400000, 0, 398.945709, 796.278687, 738.304260, 1, 0, 0, 0, 3.05
M, 560404167, 0, 399.053558, 796.629883, 737.803284, 1, 0, 0, 0, 3.05
M, 560408333, 0, 399.122955, 796.984985, 737.295349, 1, 0, 0, 0, 3.05
M, 560412500, 0, 399.172577, 797.341797, 736.761658, 1, 0, 0, 0, 3.05
M, 560416667, 0, 399.187164, 797.711914, 736.191223, 1, 0, 0, 0, 3.05
M, 560420833, 0, 399.226563, 798.098145, 735.609497, 1, 0, 0, 0, 3.05
M, 560425000, 0, 399.291992, 798.496582, 735.018250, 1, 0, 0, 0, 3.05
M, 560429167, 0, 399.341461, 798.908081, 734.378357, 1, 0, 0, 0, 3.05
M, 560433333, 0, 399.383972, 799.326965, 733.728027, 1, 0, 0, 0, 3.05
M, 560437500, 0, 399.473755, 799.753235, 733.078613, 1, 0, 0, 0, 3.05
M, 560441667, 0, 399.543854, 800.179321, 732.386230, 1, 0, 0, 0, 3.05
M, 560445833, 0, 399.639099, 800.612549, 731.682922, 1, 0, 0, 0, 3.05
M, 560450000, 0, 399.759033, 801.072083, 730.936951, 1, 0, 0, 0, 3.05
M, 560454167, 0, 399.860504, 801.555969, 730.132141, 1, 0, 0, 0, 3.05
M, 560458333, 0, 399.987549, 802.056030, 729.305603, 1, 0, 0, 0, 3.05
M, 560462500, 0, 400.100098, 802.549561, 728.437134, 1, 0, 0, 0, 3.05
M, 560466667, 0, 400.258789, 803.079651, 727.542603, 1, 0, 0, 0, 3.05
M, 560470833, 0, 400.415222, 803.610779, 726.603821, 1, 0, 0, 0, 3.05
M, 560475000, 0, 400.559570, 804.159363, 725.616394, 1, 0, 0, 0, 3.05
M, 560479167, 0, 400.715851, 804.727173, 724.583923, 1, 0, 0, 0, 3.05
M, 560483333, 0, 400.886627, 805.350281, 723.482178, 1, 0, 0, 0, 3.05
M, 560487500, 0, 401.029480, 805.958923, 722.342163, 1, 0, 0, 0, 3.05
M, 560491667, 0, 401.215088, 806.606262, 721.166382, 1, 0, 0, 0, 3.05
M, 560495833, 0, 401.369659, 807.254150, 719.933228, 1, 0, 0, 0, 3.05
M, 560500000, 0, 401.523468, 807.961914, 718.626282, 1, 0, 0, 0, 3.05
M, 560504167, 0, 401.686432, 808.649475, 717.301636, 1, 0, 0, 0, 3.05
M, 560508333, 0, 401.847809, 809.341125, 715.949707, 1, 0, 0, 0, 3.06
M, 560512500, 0, 402.001373, 810.076538, 714.517212, 1, 0, 0, 0, 3.06
M, 560516667, 0, 402.173309, 810.841492, 713.041443, 1, 0, 0, 0, 3.06
M, 560520833, 0, 402.334961, 811.601807, 711.516479, 1, 0, 0, 0, 3.06
M, 560525000, 0, 402.439484, 812.316223, 709.991882, 1, 0, 0, 0, 3.08
M, 560529167, 0, 402.622253, 813.136047, 708.368652, 1, 0, 0, 0, 3.09
M, 560533333, 0, 402.789276, 813.940491, 706.725220, 1, 0, 0, 0, 3.08
M, 560537500, 0, 402.974030, 814.807861, 705.014404, 1, 0, 0, 0, 3.08
M, 560541667, 0, 403.182343, 815.700134, 703.258972, 1, 0, 0, 0, 3.08
M, 560545833, 0, 403.395752, 816.662842, 701.394714, 1, 0, 0, 0, 3.07
M, 560550000, 0, 403.589264, 817.585327, 699.565430, 1, 0, 0, 0, 3.09
M, 560554167, 0, 403.750763, 818.527527, 697.681580, 1, 0, 0, 0, 3.09
M, 560558333, 0, 403.940338, 819.486938, 695.766418, 1, 0, 0, 0, 3.09
M, 560562500, 0, 404.065887, 820.393127, 693.869751, 1, 0, 0, 0, 3.07
M, 560566667, 0, 404.227997, 821.372925, 691.901062, 1, 0, 0, 0, 3.07
M, 560570833, 0, 404.409027, 822.387756, 689.872803, 1, 0, 0, 0, 3.07
M, 560575000, 0, 404.576447, 823.410706, 687.799744, 1, 0, 0, 0, 3.07
M, 560579167, 0, 404.743134, 824.437439, 685.699219, 1, 0, 0, 0, 3.07
M, 560583333, 0, 404.924561, 825.496399, 683.552429, 1, 0, 0, 0, 3.07
M, 560587500, 0, 405.149200, 826.601074, 681.341980, 1, 0, 0, 0, 3.09
M, 560591667, 0, 405.324066, 827.667175, 679.128845, 1, 0, 0, 0, 3.09
M, 560595833, 0, 405.468628, 828.687988, 676.920532, 1, 0, 0, 0, 3.07
M, 560600000, 0, 405.649414, 829.783264, 674.627808, 1, 0, 0, 0, 3.07
M, 560604167, 0, 405.808136, 830.885620, 672.303162, 1, 0, 0, 0, 3.07
M, 560608333, 0, 405.986176, 831.987000, 669.955078, 1, 0, 0, 0, 3.07
M, 560612500, 0, 406.163483, 833.072510, 667.605652, 1, 0, 0, 0, 3.06
M, 560616667, 0, 406.353027, 834.218567, 665.169189, 1, 0, 0, 0, 3.07
M, 560620833, 0, 406.489258, 835.320190, 662.725525, 1, 0, 0, 0, 3.09
M, 560625000, 0, 406.683594, 836.443604, 660.285095, 1, 0, 0, 0, 3.09
M, 560629167, 0, 406.829102, 837.587402, 657.792908, 1, 0, 0, 0, 3.09
M, 560633333, 0, 406.993805, 838.675232, 655.319458, 1, 0, 0, 0, 3.09
M, 560637500, 0, 407.130005, 839.787781, 652.795654, 1, 0, 0, 0, 3.07
M, 560641667, 0, 407.290405, 840.906311, 650.247742, 1, 0, 0, 0, 3.07
M, 560645833, 0, 407.384918, 841.988159, 647.683228, 1, 0, 0, 0, 3.05
M, 560650000, 0, 407.575165, 843.133972, 645.091614, 1, 0, 0, 0, 3.07
M, 560654167, 0, 407.644287, 844.144775, 642.531555, 1, 0, 0, 0, 3.07
M, 560658333, 0, 407.767029, 845.217163, 639.893860, 1, 0, 0, 0, 3.07
M, 560662500, 0, 407.937714, 846.329895, 637.214600, 1, 0, 0, 0, 3.05
M, 560666667, 0, 408.029358, 847.390015, 634.547424, 1, 0, 0, 0, 3.07
M, 560670833, 0, 408.159302, 848.437988, 631.848083, 1, 0, 0, 0, 3.07
M, 560675000, 0, 408.300079, 849.537537, 629.084534, 1, 0, 0, 0, 3.07
M, 560679167, 0, 408.394958, 850.542725, 626.374390, 1, 0, 0, 0, 3.07
M, 560683333, 0, 408.552002, 851.569946, 623.614563, 1, 0, 0, 0, 3.04
M, 560687500, 0, 408.606659, 852.596619, 620.807861, 1, 0, 0, 0, 3.07
M, 560691667, 0, 408.688049, 853.617737, 617.982727, 1, 0, 0, 0, 3.07
M, 560695833, 0, 408.834900, 854.643311, 615.131897, 1, 0, 0, 0, 3.06
M, 560700000, 0, 408.883514, 855.611877, 612.306885, 1, 0, 0, 0, 3.07
M, 560704167, 0, 408.966827, 856.586548, 609.443481, 1, 0, 0, 0, 3.07
M, 560708333, 0, 409.078979, 857.526978, 606.605225, 1, 0, 0, 0, 3.05
M, 560712500, 0, 409.139435, 858.471008, 603.748047, 1, 0, 0, 0, 3.05
M, 560716667, 0, 409.213623, 859.414307, 600.841248, 1, 0, 0, 0, 3.05
M, 560720833, 0, 409.257294, 860.310974, 597.953857, 1, 0, 0, 0, 3.05
M, 560725000, 0, 409.379059, 861.267517, 595.021790, 1, 0, 0, 0, 3.04
M, 560729167, 0, 409.370331, 862.056335, 592.117615, 1, 0, 0, 0, 3.05
M, 560733333, 0, 409.434937, 862.928345, 589.216919, 1, 0, 0, 0, 3.06
M, 560737500, 0, 409.493774, 863.750854, 586.316284, 1, 0, 0, 0, 3.03
M, 560741667, 0, 409.584381, 864.547302, 583.438843, 1, 0, 0, 0, 3.03
M, 560745833, 0, 409.632446, 865.364258, 580.502686, 1, 0, 0, 0, 3.03
M, 560750000, 0, 409.692963, 866.148193, 577.587585, 1, 0, 0, 0, 3.03
M, 560754167, 0, 409.766052, 866.906799, 574.681396, 1, 0, 0, 0, 3.03
M, 560758333, 0, 409.853851, 867.685242, 571.723999, 1, 0, 0, 0, 3.04
M, 560762500, 0, 409.875122, 868.356384, 568.827087, 1, 0, 0, 0, 3.03
M, 560766667, 0, 409.971100, 869.070007, 565.870300, 1, 0, 0, 0, 3.04
M, 560770833, 0, 410.007385, 869.728882, 562.937805, 1, 0, 0, 0, 3.05
M, 560775000, 0, 410.034698, 870.388794, 559.988281, 1, 0, 0, 0, 3.05
M, 560779167, 0, 410.018860, 870.965637, 557.076416, 1, 0, 0, 0, 3.05
M, 560783333, 0, 410.005127, 871.638306, 554.035889, 1, 0, 0, 0, 3.03
M, 560787500, 0, 410.010803, 872.226013, 551.038818, 1, 0, 0, 0, 3.03
M, 560791667, 0, 410.008636, 872.770813, 548.075684, 1, 0, 0, 0, 3.05
M, 560795833, 0, 409.965698, 873.372131, 545.010193, 1, 0, 0, 0, 3.03
M, 560800000, 0, 409.924561, 873.927856, 541.958313, 1, 0, 0, 0, 3.03
M, 560804167, 0, 409.903290, 874.422729, 538.936096, 1, 0, 0, 0, 3.03
M, 560808333, 0, 409.831543, 874.937256, 535.871704, 1, 0, 0, 0, 3.03
M, 560812500, 0, 409.796051, 875.360657, 532.872620, 1, 0, 0, 0, 3.03
M, 560816667, 0, 409.765442, 875.760681, 529.870850, 1, 0, 0, 0, 3.05
M, 560820833, 0, 409.706451, 876.172852, 526.829590, 1, 0, 0, 0, 3.04
M, 560825000, 0, 409.628326, 876.565247, 523.773132, 1, 0, 0, 0, 3.04
M, 560829167, 0, 409.544769, 876.938782, 520.734070, 1, 0, 0, 0, 3.04
M, 560833333, 0, 409.443420, 877.292786, 517.682739, 1, 0, 0, 0, 3.04
M, 560837500, 0, 409.362732, 877.621582, 514.649963, 1, 0, 0, 0, 3.04
M, 560841667, 0, 409.276672, 877.933838, 511.620361, 1, 0, 0, 0, 3.04
M, 560845833, 0, 409.140137, 878.201050, 508.574341, 1, 0, 0, 0, 3.05
M, 560850000, 0, 409.036133, 878.460388, 505.540710, 1, 0, 0, 0, 3.05
M, 560854167, 0, 408.984741, 878.761108, 502.478516, 1, 0, 0, 0, 3.05
M, 560858333, 0, 408.888733, 878.994690, 499.428955, 1, 0, 0, 0, 3.05
M, 560862500, 0, 408.706177, 879.120789, 496.434387, 1, 0, 0, 0, 3.05
M, 560866667, 0, 408.567627, 879.276062, 493.420959, 1, 0, 0, 0, 3.05
M, 560870833, 0, 408.484344, 879.457947, 490.405884, 1, 0, 0, 0, 3.11
M, 560875000, 0, 408.368378, 879.596130, 487.375946, 1, 0, 0, 0, 3.11
M, 560879167, 0, 408.223267, 879.692505, 484.393402, 1, 0, 0, 0, 3.11
M, 560883333, 0, 408.065552, 879.767395, 481.369934, 1, 0, 0, 0, 3.04
M, 560887500, 0, 407.875977, 879.848450, 478.318695, 1, 0, 0, 0, 3.06
M, 560891667, 0, 407.711853, 879.881714, 475.303772, 1, 0, 0, 0, 3.06
M, 560895833, 0, 407.511383, 879.824585, 472.358673, 1, 0, 0, 0, 3.11
M, 560900000, 0, 407.356781, 879.910645, 469.289276, 1, 0, 0, 0, 3.06
M, 560904167, 0, 407.162933, 879.889221, 466.308777, 1, 0, 0, 0, 3.06
M, 560908333, 0, 406.965302, 879.835999, 463.336884, 1, 0, 0, 0, 3.08
M, 560912500, 0, 406.754211, 879.765259, 460.361176, 1, 0, 0, 0, 3.06
M, 560916667, 0, 406.547546, 879.677002, 457.403351, 1, 0, 0, 0, 3.06
M, 560920833, 0, 406.328949, 879.575928, 454.444611, 1, 0, 0, 0, 3.06
M, 560925000, 0, 406.096924, 879.428772, 451.500458, 1, 0, 0, 0, 3.06
M, 560929167, 0, 405.884369, 879.304810, 448.550079, 1, 0, 0, 0, 3.06
M, 560933333, 0, 405.642273, 879.149414, 445.615540, 1, 0, 0, 0, 3.06
M, 560937500, 0, 405.399384, 878.965820, 442.699127, 1, 0, 0, 0, 3.06
M, 560941667, 0, 405.126801, 878.773865, 439.745819, 1, 0, 0, 0, 3.11
M, 560945833, 0, 404.880157, 878.572571, 436.844208, 1, 0, 0, 0, 3.11
M, 560950000, 0, 404.630585, 878.348633, 433.966278, 1, 0, 0, 0, 3.11
M, 560954167, 0, 404.349060, 878.084412, 431.086792, 1, 0, 0, 0, 3.11
M, 560958333, 0, 404.079010, 877.828613, 428.206024, 1, 0, 0, 0, 3.11
M, 560962500, 0, 403.807373, 877.539185, 425.353912, 1, 0, 0, 0, 3.11
M, 560966667, 0, 403.486816, 877.172363, 422.587524, 1, 0, 0, 0, 3.13
M, 560970833, 0, 403.209473, 876.862793, 419.751953, 1, 0, 0, 0, 3.13
M, 560975000, 0, 402.982269, 876.584534, 416.896210, 1, 0, 0, 0, 3.11
M, 560979167, 0, 402.703308, 876.261658, 414.112762, 1, 0, 0, 0, 3.11
M, 560983333, 0, 402.419373, 875.909424, 411.338104, 1, 0, 0, 0, 3.11
M, 560987500, 0, 402.142975, 875.560730, 408.579987, 1, 0, 0, 0, 3.11
M, 560991667, 0, 401.860657, 875.188660, 405.808594, 1, 0, 0, 0, 3.11
M, 560995833, 0, 401.557556, 874.800415, 403.073914, 1, 0, 0, 0, 3.11
M, 561000000, 0, 401.261414, 874.400940, 400.359192, 1, 0, 0, 0, 3.11
M, 561004167, 0, 400.934235, 874.000000, 397.648529, 1, 0, 0, 0, 3.11
M, 561008333, 0, 400.622925, 873.589417, 394.981537, 1, 0, 0, 0, 3.11
M, 561012500, 0, 400.305145, 873.162781, 392.326141, 1, 0, 0, 0, 3.11
M, 561016667, 0, 399.968231, 872.734985, 389.693542, 1, 0, 0, 0, 3.11
M, 561020833, 0, 399.647461, 872.292725, 387.065948, 1, 0, 0, 0, 3.11
M, 561025000, 0, 399.317352, 871.852356, 384.472412, 1, 0, 0, 0, 3.11
M, 561029167, 0, 398.987701, 871.396851, 381.866608, 1, 0, 0, 0, 3.11
M, 561033333, 0, 398.655853, 870.913818, 379.310913, 1, 0, 0, 0, 3.11
M, 561037500, 0, 398.320953, 870.438049, 376.758759, 1, 0, 0, 0, 3.11
M, 561041667, 0, 397.986328, 869.943420, 374.239502, 1, 0, 0, 0, 3.11
M, 561045833, 0, 397.641479, 869.444214, 371.752808, 1, 0, 0, 0, 3.11
M, 561050000, 0, 397.312958, 868.940918, 369.285034, 1, 0, 0, 0, 3.11
M, 561054167, 0, 396.971313, 868.423645, 366.846649, 1, 0, 0, 0, 3.11
M, 561058333, 0, 396.632721, 867.900818, 364.439026, 1, 0, 0, 0, 3.11
M, 561062500, 0, 396.282532, 867.307251, 362.117249, 1, 0, 0, 0, 3.12
M, 561066667, 0, 395.966309, 866.790588, 359.774445, 1, 0, 0, 0, 3.12
M, 561070833, 0, 395.664673, 866.245789, 357.449951, 1, 0, 0, 0, 3.12
M, 561075000, 0, 395.371643, 865.698547, 355.143311, 1, 0, 0, 0, 3.12
M, 561079167, 0, 395.071930, 865.126221, 352.857971, 1, 0, 0, 0, 3.12
M, 561083333, 0, 394.785553, 864.598083, 350.565735, 1, 0, 0, 0, 3.12
M, 561087500, 0, 394.490173, 864.030518, 348.311157, 1, 0, 0, 0, 3.12
M, 561091667, 0, 394.211700, 863.451294, 346.089325, 1, 0, 0, 0, 3.12
M, 561095833, 0, 393.942047, 862.891479, 343.849243, 1, 0, 0, 0, 3.12
M, 561100000, 0, 393.646362, 862.310486, 341.648010, 1, 0, 0, 0, 3.12
M, 561104167, 0, 393.388672, 861.764954, 339.417725, 1, 0, 0, 0, 3.11
M, 561108333, 0, 393.108032, 861.176086, 337.258423, 1, 0, 0, 0, 3.11
M, 561112500, 0, 392.785126, 860.536194, 335.166351, 1, 0, 0, 0, 3.12
M, 561116667, 0, 392.453308, 860.006042, 332.962158, 1, 0, 0, 0, 3.09
M, 561120833, 0, 392.186066, 859.460327, 330.813538, 1, 0, 0, 0, 3.13
M, 561125000, 0, 391.880157, 858.807983, 328.770386, 1, 0, 0, 0, 3.14
M, 561129167, 0, 391.622925, 858.183472, 326.750549, 1, 0, 0, 0, 3.12
M, 561133333, 0, 391.414520, 857.487366, 324.824371, 1, 0, 0, 0, 3.12
M, 561137500, 0, 391.173218, 856.861755, 322.825043, 1, 0, 0, 0, 3.12
M, 561141667, 0, 390.950989, 856.245972, 320.844269, 1, 0, 0, 0, 3.12
M, 561145833, 0, 390.718445, 855.731079, 318.800629, 1, 0, 0, 0, 3.11
M, 561150000, 0, 390.563019, 855.020813, 316.965424, 1, 0, 0, 0, 3.11
M, 561154167, 0, 390.357391, 854.375427, 315.068909, 1, 0, 0, 0, 3.11
M, 561158333, 0, 390.137878, 853.738464, 313.184570, 1, 0, 0, 0, 3.11
M, 561162500, 0, 389.935150, 853.066040, 311.340546, 1, 0, 0, 0, 3.11
M, 561166667, 0, 389.743195, 852.384399, 309.521820, 1, 0, 0, 0, 3.11
M, 561170833, 0, 389.532471, 851.675110, 307.766388, 1, 0, 0, 0, 3.11
M, 561175000, 0, 389.295044, 851.110413, 305.879578, 1, 0, 0, 0, 3.13
M, 561179167, 0, 389.106659, 850.367004, 304.173523, 1, 0, 0, 0, 3.13
M, 561183333, 0, 388.922882, 849.609802, 302.492401, 1, 0, 0, 0, 3.13
M, 561187500, 0, 388.716431, 848.871521, 300.802155, 1, 0, 0, 0, 3.19
M, 561191667, 0, 388.545593, 848.111328, 299.165649, 1, 0, 0, 0, 3.19
M, 561195833, 0, 388.376678, 847.351990, 297.518738, 1, 0, 0, 0, 3.19
M, 561200000, 0, 388.239532, 846.655579, 295.900269, 1, 0, 0, 0, 3.08
M, 561204167, 0, 388.072296, 845.891785, 294.288269, 1, 0, 0, 0, 3.06
M, 561208333, 0, 387.925842, 845.091858, 292.748199, 1, 0, 0, 0, 3.06
M, 561212500, 0, 387.765320, 844.347290, 291.195251, 1, 0, 0, 0, 3.06
M, 561216667, 0, 387.581421, 843.560913, 289.693176, 1, 0, 0, 0, 3.13
M, 561220833, 0, 387.431671, 842.791870, 288.168945, 1, 0, 0, 0, 3.11
M, 561225000, 0, 387.213562, 841.982422, 286.702271, 1, 0, 0, 0, 3.06
M, 561229167, 0, 387.050568, 841.196716, 285.256775, 1, 0, 0, 0, 3.06
M, 561233333, 0, 386.845581, 840.395020, 283.837952, 1, 0, 0, 0, 3.06
M, 561237500, 0, 386.686340, 839.579041, 282.506226, 1, 0, 0, 0, 3.11
M, 561241667, 0, 386.531799, 838.732056, 281.178467, 1, 0, 0, 0, 3.07
M, 561245833, 0, 386.328491, 837.857910, 279.906860, 1, 0, 0, 0, 3.09
M, 561250000, 0, 386.114288, 837.032654, 278.606293, 1, 0, 0, 0, 3.06
M, 561254167, 0, 385.905762, 836.243958, 277.291199, 1, 0, 0, 0, 3.07
M, 561258333, 0, 385.747894, 835.404236, 276.074890, 1, 0, 0, 0, 3.07
M, 561262500, 0, 385.609406, 834.564636, 274.889252, 1, 0, 0, 0, 3.07
M, 561266667, 0, 385.434357, 833.705383, 273.727692, 1, 0, 0, 0, 3.07
M, 561270833, 0, 385.272552, 832.865540, 272.582733, 1, 0, 0, 0, 3.07
M, 561275000, 0, 385.111450, 832.016052, 271.457123, 1, 0, 0, 0, 3.07
M, 561279167, 0, 384.990601, 831.180542, 270.376251, 1, 0, 0, 0, 3.07
M, 561283333, 0, 384.841156, 830.344849, 269.284119, 1, 0, 0, 0, 3.07
M, 561287500, 0, 384.678497, 829.522888, 268.208832, 1, 0, 0, 0, 3.07
M, 561291667, 0, 384.552094, 828.687744, 267.163696, 1, 0, 0, 0, 3.07
M, 561295833, 0, 384.414825, 827.864746, 266.118347, 1, 0, 0, 0, 3.07
M, 561300000, 0, 384.272827, 827.038574, 265.095581, 1, 0, 0, 0, 3.07
M, 561304167, 0, 384.155212, 826.220581, 264.093750, 1, 0, 0, 0, 3.06
M, 561308333, 0, 384.043427, 825.356079, 263.149750, 1, 0, 0, 0, 3.06
M, 561312500, 0, 383.857208, 824.618896, 262.086304, 1, 0, 0, 0, 3.07
M, 561316667, 0, 383.697052, 823.883362, 261.052429, 1, 0, 0, 0, 3.13
M, 561320833, 0, 383.555756, 823.104553, 260.080322, 1, 0, 0, 0, 3.07
M, 561325000, 0, 383.395477, 822.298218, 259.150177, 1, 0, 0, 0, 3.07
M, 561329167, 0, 383.323364, 821.483337, 258.306580, 1, 0, 0, 0, 3.06
M, 561333333, 0, 383.185547, 820.731934, 257.417755, 1, 0, 0, 0, 3.11
M, 561337500, 0, 383.085419, 819.973328, 256.560272, 1, 0, 0, 0, 3.06
M, 561341667, 0, 383.004028, 819.240967, 255.717117, 1, 0, 0, 0, 3.06
M, 561345833, 0, 382.915680, 818.505981, 254.899063, 1, 0, 0, 0, 3.06
M, 561350000, 0, 382.856628, 817.780212, 254.111816, 1, 0, 0, 0, 3.06
M, 561354167, 0, 382.797272, 817.070557, 253.341385, 1, 0, 0, 0, 3.06
M, 561358333, 0, 382.753052, 816.357788, 252.595825, 1, 0, 0, 0, 3.06
M, 561362500, 0, 382.716248, 815.664246, 251.857117, 1, 0, 0, 0, 3.06
M, 561366667, 0, 382.688904, 814.970215, 251.129318, 1, 0, 0, 0, 3.06
M, 561370833, 0, 382.645996, 814.280090, 250.418167, 1, 0, 0, 0, 3.06
M, 561375000, 0, 382.621094, 813.608093, 249.717255, 1, 0, 0, 0, 3.05
M, 561379167, 0, 382.598633, 812.930908, 249.026917, 1, 0, 0, 0, 3.05
M, 561383333, 0, 382.583893, 812.255432, 248.339005, 1, 0, 0, 0, 3.05
M, 561387500, 0, 382.575195, 811.612549, 247.673431, 1, 0, 0, 0, 3.10
M, 561391667, 0, 382.544128, 810.959778, 246.973267, 1, 0, 0, 0, 3.05
M, 561395833, 0, 382.531708, 810.313660, 246.321716, 1, 0, 0, 0, 3.05
M, 561400000, 0, 382.529358, 809.671692, 245.681396, 1, 0, 0, 0, 3.05
